cik,filer_rows,filer_aum,distinct_filer_eids,filer_eid,filer_name,filer_canonical_name,filer_entity_type
0001080298,299,12084878129,1,10491,"Reinhart Partners, LLC.","REINHART PARTNERS, LLC.",institution
0001610769,3386,12072925663,1,6042,"Caprock Group, LLC","Caprock Group, LLC",institution
0000940445,2638,12054467229,1,192,Burney Co/,BURNEY CO/,institution
0001582681,817,12033224603,1,7342,Alaska Permanent Fund Corp,Alaska Permanent Fund Corp,institution
0001904154,1303,12031164094,1,1496,"Stonegate Investment Group, LLC","Stonegate Investment Group, LLC",institution
0000061227,1419,12029048604,1,6290,Mackay Shields LLC,MACKAY SHIELDS LLC,institution
0001805589,55,11999264361,1,2785,"59 North Capital Management, LP","59 North Capital Management, LP",institution
0001109228,1517,11988811978,1,9869,Kcm Investment Advisors LLC,KCM INVESTMENT ADVISORS LLC,institution
0001540880,1985,11968367286,1,6723,Fjarde Ap-Fonden /fourth Swedish National Pension Fund,FJARDE AP-FONDEN /FOURTH SWEDISH NATIONAL PENSION FUND,institution
0001332342,1891,11964871438,1,7651,Texas Yale Capital Corp.,Texas Yale Capital Corp.,institution
0001855655,122,11959546608,1,6431,Paradigm Biocapital Advisors LP,Paradigm Biocapital Advisors LP,institution
0000820124,148,11957095009,1,7700,Sound Shore Management Inc /CT/,Sound Shore Management Inc /CT/,institution
0001543170,38,11955268445,1,3721,Spruce House Investment Management LLC,SPRUCE HOUSE INVESTMENT MANAGEMENT LLC,institution
0001537720,2085,11947789104,1,3370,Finemark National Bank & Trust,FineMark National Bank & Trust,institution
0001568788,114,11910879480,1,2085,Palestra Capital Management LLC,Palestra Capital Management LLC,institution
0001599579,1480,11906073761,1,8566,"Plancorp, LLC","Plancorp, LLC",institution
0001697267,511,11884299249,1,5706,"Aristotle Atlantic Partners, LLC","Aristotle Atlantic Partners, LLC",institution
0001960830,58,11881864024,1,3917,SurgoCap Partners LP,SurgoCap Partners LP,institution
0001677560,848,11878713720,1,8957,Members Trust Co,Members Trust Co,institution
0001670104,44,11865236654,1,8633,Bls Capital Fondsmaeglerselskab A/s,BLS CAPITAL FONDSMAEGLERSELSKAB A/S,institution
0001849753,43,11864674115,1,8626,Voyager Global Management LP,Voyager Global Management LP,institution
0001650717,9461,11857061074,1,1413,Quadrant Capital Group LLC,QUADRANT CAPITAL GROUP LLC,institution
0001479847,2447,11843927230,1,2943,Voleon Capital Management LP      ,Voleon Capital Management LP      ,institution
0001224324,718,11842867266,1,9926,Guardian Capital LP,GUARDIAN CAPITAL LP,institution
0001599868,2869,11841875583,1,7780,"Avior Wealth Management, LLC","Avior Wealth Management, LLC",institution
0001672512,36,11836466223,1,9953,Matson Money. Inc.,Matson Money. Inc.,institution
0001858740,9965,11832148396,1,6760,Spire Wealth Management,Spire Wealth Management,institution
0000852743,16,11809690379,1,5497,"Mufg Bank, Ltd.","MUFG BANK, LTD.",institution
0002041209,14,11798933504,1,1736,Kedalion Capital Management LLP,Kedalion Capital Management LLP,institution
0000909151,513,11786693696,1,300,Schwartz Investment Counsel Inc,SCHWARTZ INVESTMENT COUNSEL INC,institution
0001576151,2069,11774766146,1,1368,"Exencial Wealth Advisors, LLC","EXENCIAL WEALTH ADVISORS, LLC",institution
0000801051,1389,11764364536,1,2069,Conning Inc.,CONNING INC.,institution
0001197921,6,11751952737,1,7320,Kellogg W K Foundation Trust,KELLOGG W K FOUNDATION TRUST,institution
0001892134,183,11749199122,1,7175,"Frazier Life Sciences Management, L.P.","Frazier Life Sciences Management, L.P.",institution
0001661140,380,11726477120,1,10592,"Oribel Capital Management, LP","Oribel Capital Management, LP",institution
0001328785,199,11721816218,1,7878,"Senvest Management, LLC","Senvest Management, LLC",institution
0001145255,1199,11721051163,1,853,Hennessy Advisors Inc,HENNESSY ADVISORS INC,institution
0001600344,2816,11710995157,1,1003,"Lighthouse Investment Partners, LLC","Lighthouse Investment Partners, LLC",institution
0001861026,315,11706326708,1,10677,Marathon Asset Management Ltd,Marathon Asset Management Ltd,institution
0001966898,614,11705428526,1,8104,Portman Square Capital LLP,Portman Square Capital LLP,institution
0001709323,35,11700780366,1,3080,Himalaya Capital Management LLC,Himalaya Capital Management LLC,institution
0001816616,242,11685929150,1,4347,"NZS Capital, LLC","NZS Capital, LLC",institution
0001806755,908,11678622413,1,6964,"Systematic Alpha Investments, LLC","Systematic Alpha Investments, LLC",institution
0001487438,896,11673848220,1,9580,"Donaldson Capital Management, LLC","DONALDSON CAPITAL MANAGEMENT, LLC",institution
0001368465,2500,11611208096,1,2359,Hillsdale Investment Management Inc.,Hillsdale Investment Management Inc.,institution
0001854440,56,11597003477,1,2410,"Darlington Partners Capital Management, LP","DARLINGTON PARTNERS CAPITAL MANAGEMENT, LP",institution
0001565332,71,11585007209,1,3492,Arizona PSPRS Trust,Arizona PSPRS Trust,institution
0000898382,162,11581098661,1,9563,Cooperman Leon G,COOPERMAN LEON G,institution
0001767686,662,11556598969,1,10959,"Yarbrough Capital, LLC","Yarbrough Capital, LLC",institution
0001077583,595,11556168100,1,6268,Bowen Hanes & Co Inc,BOWEN HANES & CO INC,institution
0001034642,1553,11555687744,1,11191,Clifford Swan Investment Counsel LLC,CLIFFORD SWAN INVESTMENT COUNSEL LLC,institution
0001079736,2604,11544986870,1,8262,WASHINGTON TRUST Co,WASHINGTON TRUST Co,institution
0001862664,1963,11531064837,1,285,"Nfj Investment Group, LLC","NFJ INVESTMENT GROUP, LLC",institution
0001761755,48096,11522381563,1,3020,Townsquare Capital LLC,TOWNSQUARE CAPITAL LLC,institution
0001817534,128,11480685064,1,1461,"Anomaly Capital Management, LP","Anomaly Capital Management, LP",institution
0001903793,56,11469502888,1,9413,"TPG Gp A, LLC","TPG GP A, LLC",institution
0001129919,4278,11447111100,1,2261,Profund Advisors LLC,PROFUND ADVISORS LLC,institution
0001527781,1284,11434111809,1,7738,"Gallagher Fiduciary Advisors, LLC","Gallagher Fiduciary Advisors, LLC",institution
0001641864,218,11397705386,1,4369,Giverny Capital Inc.,Giverny Capital Inc.,institution
0000872080,455,11347355487,1,2212,Braun Stacey Associates Inc,BRAUN STACEY ASSOCIATES INC,institution
0001978879,5488,11343069364,1,3288,"Compound Planning, Inc.","Compound Planning, Inc.",institution
0001327055,1362,11325156311,1,5395,"Bragg Financial Advisors, Inc","Bragg Financial Advisors, Inc",institution
0001015083,994,11314844052,1,3441,"Emerald Advisers, LLC","EMERALD ADVISERS, LLC",institution
0001775446,935,11269114314,1,4387,"Cornerstone Advisors, LLC","Cornerstone Advisors, LLC",institution
0001713662,4329,11260193541,1,9653,AlphaCore Capital LLC,AlphaCore Capital LLC,institution
0001056947,828,11213272483,1,2669,Caisse Des Depots et Consignations,CAISSE DES DEPOTS ET CONSIGNATIONS,institution
0001766806,1201,11160619812,1,10655,Shaolin Capital Management LLC,Shaolin Capital Management LLC,institution
0001317195,314,11157872874,1,2419,"Empyrean Capital Partners, LP","Empyrean Capital Partners, LP",institution
0000937760,1086,11142062961,1,1381,Sumitomo Life Insurance Co,SUMITOMO LIFE INSURANCE CO,institution
0001696715,3180,11121920003,1,2220,"Level Four Advisory Services, LLC","LEVEL FOUR ADVISORY SERVICES, LLC",institution
0001504169,2161,11086805587,1,8013,Tokio Marine Asset Management Co Ltd,TOKIO MARINE ASSET MANAGEMENT CO LTD,institution
0001900923,1921,11079496056,1,1810,Readystate Asset Management LP,READYSTATE ASSET MANAGEMENT LP,institution
0001277303,2482,11074290384,1,7272,First National Trust Co,First National Trust Co,institution
0001801868,2253,11068968725,1,2251,"SteelPeak Wealth, LLC","SteelPeak Wealth, LLC",institution
0001698810,68,11055757325,1,793,Local Pensions Partnership Investment Ltd,Local Pensions Partnership Investment Ltd,institution
0001956824,2261,11040016335,1,11178,"Daymark Wealth Partners, LLC","DAYMARK WEALTH PARTNERS, LLC",institution
0001710951,428,11030729981,1,319,"Prana Capital Management, LP","Prana Capital Management, LP",institution
0001808928,163,11012631649,1,4191,"Cartenna Capital, LP","Cartenna Capital, LP",institution
0001360710,421,10987579898,1,9988,Hirtle Callaghan & Co LLC,Hirtle Callaghan & Co LLC,institution
0001472322,609,10973746816,1,2957,"Nantahala Capital Management, LLC","Nantahala Capital Management, LLC",institution
0000883782,4217,10939488932,1,4808,"Fulton Bank, N.A.","Fulton Bank, N.A.",institution
0001056859,2293,10938072302,1,4998,Chilton Capital Management LLC,CHILTON CAPITAL MANAGEMENT LLC,institution
0000897599,447,10903041992,1,10863,Lockheed Martin Investment Management Co,LOCKHEED MARTIN INVESTMENT MANAGEMENT CO,institution
0001914558,4466,10844931903,1,3104,"SageView Advisory Group, LLC","SageView Advisory Group, LLC",institution
0001018724,31,10838860287,1,6149,Amazon Com Inc,AMAZON COM INC,institution
0001009209,802,10827977859,1,7800,"Sand Hill Global Advisors, LLC","Sand Hill Global Advisors, LLC",institution
0001625292,5826,10823889496,1,3955,Argent Trust Co,Argent Trust Co,institution
0002017993,129,10799713138,1,8134,Hancock Prospecting Pty Ltd,Hancock Prospecting Pty Ltd,institution
0001034886,1809,10789805824,1,11139,Pittenger & Anderson Inc,PITTENGER & ANDERSON INC,institution
0001862282,3374,10780606041,1,5010,Pallas Capital Advisors LLC,Pallas Capital Advisors LLC,institution
0001636948,483,10775482659,1,3189,Covea Finance,Covea Finance,institution
0001942364,1206,10769414322,1,3617,Azimuth Capital Investment Management LLC,Azimuth Capital Investment Management LLC,institution
0000842782,935,10751433151,1,7616,Zwj Investment Counsel Inc,ZWJ INVESTMENT COUNSEL INC,institution
0001792283,2420,10730360068,1,9887,Venture Visionary Partners LLC,Venture Visionary Partners LLC,institution
0001056807,182,10690331559,1,10724,Bvf Inc /IL/,BVF INC/IL,institution
0001356249,264,10685308015,1,1293,"Fund Evaluation Group, LLC","Fund Evaluation Group, LLC",institution
0001580830,1194,10668317730,1,1690,"Alpha Cubed Investments, LLC","Alpha Cubed Investments, LLC",institution
0001738728,1670,10662296664,1,968,Silvant Capital Management LLC,Silvant Capital Management LLC,institution
0002010942,2851,10655552861,1,1847,"Focus Financial Network, Inc.","Focus Financial Network, Inc.",institution
0001913231,13224,10647728756,1,6165,"Ascent Group, LLC","Ascent Group, LLC",institution
0001541901,238,10643096801,1,10934,Encompass Capital Advisors LLC,Encompass Capital Advisors LLC,institution
0001993485,393,10633297044,1,9428,Dixon Mitchell Investment Counsel Inc.,Dixon Mitchell Investment Counsel Inc.,institution
0001641866,14084,10610893498,1,5647,"IFP Advisors, Inc","IFP Advisors, Inc",institution
0001666736,1273,10591360479,1,2062,Gerber Kawasaki Wealth & Investment Management,Gerber Kawasaki Wealth & Investment Management,institution
0001650135,464,10585353666,1,9150,Hosking Partners LLP,Hosking Partners LLP,institution
0001945894,123,10573215977,1,3400,"Davis Asset Management, L.P.","Davis Asset Management, L.P.",institution
0001731152,213,10538826578,1,7624,James Hambro & Partners LLP,James Hambro & Partners LLP,institution
0002011891,818,10534607031,1,7812,GLOBALT Investments LLC / GA,GLOBALT Investments LLC / GA,institution
0001840735,32,10517332480,1,6531,Greenoaks Capital Partners LLC,GREENOAKS CAPITAL PARTNERS LLC,institution
0001086763,2294,10515125556,1,6199,First Foundation Advisors,FIRST FOUNDATION ADVISORS,institution
0001065350,584,10505282227,1,5964,Capital International Ltd /CA/,CAPITAL INTERNATIONAL LTD /CA/,institution
0001593387,4185,10504026529,1,3741,"GeoWealth Management, LLC","GeoWealth Management, LLC",institution
0001834499,1636,10489529197,1,1714,F/m Investments LLC,F/m Investments LLC,institution
0001731061,13445,10474959762,1,6005,Larson Financial Group LLC,Larson Financial Group LLC,institution
0001599330,1723,10464647042,1,9535,"Joel Isaacson & Co., LLC","Joel Isaacson & Co., LLC",institution
0001120926,470,10453884020,1,9980,Argent Capital Management LLC,ARGENT CAPITAL MANAGEMENT LLC,institution
0000712534,2068,10444452775,1,2624,First Merchants Corp,FIRST MERCHANTS CORP,institution
0001508195,1428,10407593653,1,6201,"Retirement Planning Group, LLC","Retirement Planning Group, LLC",institution
0001755035,9,10405247822,1,9021,Index Venture Associates VI Ltd,Index Venture Associates VI Ltd,institution
0000885062,297,10401518235,1,10537,Brown Capital Management LLC,BROWN CAPITAL MANAGEMENT LLC,institution
0002052310,2890,10386176972,1,3652,"SummitTX Capital, L.P.","SummitTX Capital, L.P.",institution
0001861642,3661,10385244622,1,4129,"Hennion & Walsh Asset Management, Inc.","Hennion & Walsh Asset Management, Inc.",institution
0001902501,11641,10371409708,1,2887,"CoreCap Advisors, LLC","CoreCap Advisors, LLC",institution
0001633799,290,10370407608,1,6733,"Nishkama Capital, LLC","Nishkama Capital, LLC",institution
0000919185,1146,10357788537,1,852,Highbridge Capital Management LLC,HIGHBRIDGE CAPITAL MANAGEMENT LLC,institution
0002021232,3242,10352981598,1,5627,"Diversify Advisory Services, LLC","Diversify Advisory Services, LLC",institution
0001161722,4613,10350304701,1,6409,Hollencrest Capital Management,HOLLENCREST CAPITAL MANAGEMENT,institution
0001658363,160,10332960834,1,2378,Maple Rock Capital Partners Inc.,Maple Rock Capital Partners Inc.,institution
0001586678,860,10306519080,1,9693,Balentine LLC,Balentine LLC,institution
0001167388,499,10280804276,1,10726,Altrinsic Global Advisors LLC,ALTRINSIC GLOBAL ADVISORS LLC,institution
0001768744,194,10260602932,1,11041,Munro Partners,Munro Partners,institution
0001686970,1400,10231608449,1,9018,Oddo Bhf Asset Management Sas,ODDO BHF ASSET MANAGEMENT SAS,institution
0001812090,3688,10213030517,1,9745,"Vise Technologies, Inc.","Vise Technologies, Inc.",institution
0001130787,1090,10212211520,1,3155,Eagle Global Advisors LLC,EAGLE GLOBAL ADVISORS LLC,institution
0001802647,1877,10202186700,1,9994,"Orion Portfolio Solutions, LLC","Orion Portfolio Solutions, LLC",institution
0001538052,333,10193456992,1,4980,"Ocean Park Asset Management, LLC","Ocean Park Asset Management, LLC",institution
0000859872,1064,10192130122,1,3308,Klingenstein Fields & Co LP,KLINGENSTEIN FIELDS & CO LP,institution
0001825214,715,10186862650,1,2094,Ghisallo Capital Management LLC,Ghisallo Capital Management LLC,institution
0001471474,2225,10109646855,1,2679,"Avidian Wealth Enterprises, LLC","Avidian Wealth Enterprises, LLC",institution
0001828301,10351,10102536603,1,2523,XTX Topco Ltd,XTX Topco Ltd,institution
0001452765,5181,10088817064,1,2482,Gts Securities LLC,GTS SECURITIES LLC,institution
0001512171,63,10077525329,1,6810,"Route One Investment Company, L.P.","Route One Investment Company, L.P.",institution
0002050130,2569,10058401200,1,8790,"VestGen Advisors, LLC","VestGen Advisors, LLC",institution
0001626220,152,10057688706,1,5142,Greenhouse Funds LLLP,Greenhouse Funds LLLP,institution
0001455258,1588,10045950043,1,10611,Calamos Wealth Management LLC,Calamos Wealth Management LLC,institution
0001114928,233,10032566379,1,5082,Capital Counsel LLC /NY/,CAPITAL COUNSEL LLC/NY,institution
0001895911,433,10004780238,1,3974,Paralel Advisors LLC,Paralel Advisors LLC,institution
0001035674,48,9989219502,1,1073,Paulson & Co. Inc.,PAULSON & CO. INC.,institution
0001633697,4221,9981147923,1,9384,Sowell Financial Services LLC,Sowell Financial Services LLC,institution
0001521365,10,9977948588,1,8952,Glencore plc,Glencore plc,institution
0000944234,957,9975820688,1,9281,Renaissance Group LLC,RENAISSANCE GROUP LLC,institution
0001079112,1083,9951831923,1,2963,Howland Capital Management LLC,Howland Capital Management LLC,institution
0001667134,2542,9930382561,1,1452,"CWA Asset Management Group, LLC","CWA Asset Management Group, LLC",institution
0001899030,3017,9877644147,1,7026,Fifth Third Wealth Advisors LLC,Fifth Third Wealth Advisors LLC,institution
0001904274,3036,9864936635,1,7178,Wedmont Private Capital,Wedmont Private Capital,institution
0001657111,518,9862274260,1,2137,NS Partners Ltd,NS Partners Ltd,institution
0001697300,2768,9858069856,1,6380,"Meridian Wealth Management, LLC","Meridian Wealth Management, LLC",institution
0001601407,95,9838408444,1,7564,Troy Asset Management Ltd,Troy Asset Management Ltd,institution
0001443095,1155,9822206594,1,1674,"Welch Group, LLC","Welch Group, LLC",institution
0001132597,1659,9818688976,1,10232,Itau Unibanco Holding S.A.,Itau Unibanco Holding S.A.,institution
0001104186,330,9812490868,1,5633,Masters Capital Management LLC,MASTERS CAPITAL MANAGEMENT LLC,institution
0001766530,3039,9810872672,1,3021,Gladstone Institutional Advisory LLC,Gladstone Institutional Advisory LLC,institution
0001512920,838,9781821930,1,3950,Sprott Inc.,SPROTT INC.,institution
0001085601,183,9772835868,1,4979,Lasalle Investment Management Securities LLC,LASALLE INVESTMENT MANAGEMENT SECURITIES LLC,institution
