entity_id,canonical_name,entity_type_entities,ECH_source,institution_aum_usd,fund_rollup_aum_usd,signal_A_hit,signal_B_hit,signal_C_hit,signal_C_label,signal_D_hit,signal_D_value,signal_E_hit,signal_E_value,tier,recommended_wave,rationale
17931,Federated Investment Management Company,institution,default_unknown,0.0,40278627235.60001,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18180,"MetLife Investment Management, LLC",institution,default_unknown,0.0,39757606577.079994,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19518,"BTS Asset Management, Inc.",institution,default_unknown,0.0,37668913162.71003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20105,"NEOS Investment Management, LLC",institution,default_unknown,0.0,34427220939.12998,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18070,Lazard Asset Management LLC,institution,default_unknown,0.0,34036617180.189987,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
17969,"MML Investment Advisers, LLC",institution,default_unknown,0.0,33329904295.23999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18532,Driehaus Capital Management LLC,institution,default_unknown,0.0,32917218057.919994,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19488,RBC Global Asset Management (US) Inc.,institution,default_unknown,0.0,30112664879.79999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19170,Capital  Advisors Inc,institution,default_unknown,0.0,29942763132.730007,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19870,Q3 Asset Management Corporation,institution,default_unknown,0.0,28868700000.700005,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18164,"Pacific Heights Asset Management, LLC",institution,default_unknown,0.0,28608807263.640007,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18185,"Touchstone Advisors, Inc.",institution,default_unknown,0.0,28506706276.730003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20181,"Venerable Investment Advisers, LLC",institution,default_unknown,0.0,28125559495.120003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19520,"Transwestern Capital Advisors, LLC",institution,default_unknown,0.0,26231215003.19,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19282,Horizon Kinetics Asset Management,institution,default_unknown,0.0,24935857164.629997,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18028,"Polaris Capital Management, LLC",institution,default_unknown,0.0,24034725536.4,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
17992,EULAV Asset Management,institution,default_unknown,0.0,23863461932.840015,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19474,"Conestoga Capital Advisors, LLC",institution,default_unknown,0.0,21150323965.780003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18371,"Martingale Asset Management, L.P.",institution,default_unknown,0.0,20831378691.250008,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
18526,"AST Investment Services, Inc.",institution,default_unknown,0.0,19966422142.000004,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19483,"Weitz Investment Management, Inc.",institution,default_unknown,0.0,19497005377.880013,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18182,Van Eck Associates Corporation,institution,default_unknown,0.0,19247779801.9,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18029,"Fayez Sarofim & Co., LLC",institution,default_unknown,0.0,19008337882.73,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18037,"Oaktree Fund Advisors, LLC",institution,default_unknown,0.0,18986809199.4,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
8998,GLG Partners LP,institution,managers,0.0,18960588500.250008,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
20084,Brandes Investment Partners LP,institution,default_unknown,0.0,18804297077.65001,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
18190,PGIM Limited,institution,default_unknown,0.0,18279125458.79,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18044,Cohen & Steers Asia Limited,institution,default_unknown,0.0,17660313164.86,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18776,Goldman Sachs Asset Management International,institution,default_unknown,0.0,17425416502.969997,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19511,"KA Fund Advisors, LLC",institution,default_unknown,0.0,16667516783.430002,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18903,Kotak Mahindra Asset Management (Singapore) Pte. Ltd.,institution,default_unknown,0.0,15688122632.429996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
20061,"Sprott Asset Management USA, Inc.",institution,default_unknown,0.0,15304827429.059998,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18140,Keyridge Asset Management Limited,institution,default_unknown,0.0,15292184037.920013,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18146,"Peregrine Capital Management, LLC",institution,default_unknown,0.0,14951442938.498644,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18514,Federated MDTA LLC,institution,default_unknown,0.0,14944855404.19,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18204,PineBridge Investments LLC,institution,default_unknown,0.0,14900056447.909996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18352,"Fenimore Asset Management, Inc.",institution,default_unknown,0.0,14567057526.82,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
17940,Eaton Vance Management,institution,default_unknown,0.0,14348609814.860022,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18056,"Nationwide Asset Management, LLC",institution,default_unknown,0.0,13726426417.749992,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18210,Morgan Stanley Investment Management Inc.,institution,default_unknown,0.0,13593154014.33001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18015,T. Rowe Price Hong Kong Limited,institution,default_unknown,0.0,12236008572.280003,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18865,"Praxis Investment Management, Inc.",institution,default_unknown,0.0,12224501929.920006,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18041,Intermede Investment Partners Limited,institution,default_unknown,0.0,11642948355.829994,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19905,"Redwood Investment Management, LLC",institution,default_unknown,0.0,11519562305.609995,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18343,Acadian Asset Management LLC,institution,default_unknown,0.0,11256579979.930004,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
4450,abrdn Inc.,institution,managers,0.0,11247843062.45,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
3953,AHL Partners LLP,institution,managers,0.0,11167043441.120003,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
17967,Bsp Ny LLC,institution,default_unknown,0.0,10756038471.46,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18336,"Harbor Capital Advisors, Inc.",institution,default_unknown,0.0,10697156744.059994,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20080,"Frost Investment Advisors, LLC",institution,default_unknown,0.0,10572245738.139988,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18243,CenterSquare Investment Management LLC,institution,default_unknown,0.0,10448645044.42,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
9949,"Synovus Securities, Inc.",institution,managers,0.0,9738088592.380001,True,True,False,,False,,False,,B,4,ADV present but strategy_inferred=unknown
20175,River1 Asset Management LLC,institution,default_unknown,0.0,9305392622.760002,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18167,"Penn Mutual Asset Management, LLC",institution,default_unknown,0.0,8984341971.68,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
17987,"Crossmark Global Investments, Inc.",institution,default_unknown,0.0,8956978557.09,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19519,"Biondo Investment Advisors, LLC",institution,default_unknown,0.0,8823712703.44,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19787,AlphaSimplex Group LLC,institution,default_unknown,0.0,8630738484.189999,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
20173,Pacific Capital Partners Limited,institution,default_unknown,0.0,8398300599.980003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18819,"Post Advisory Group, LLC",institution,default_unknown,0.0,8252591318.770007,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18956,"Commerce Investment Advisors, Inc.",institution,default_unknown,0.0,7478144886.099995,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19837,"Innealta Capital, LLC",institution,default_unknown,0.0,7314609515.770001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18169,"Vontobel Asset Management, Inc.",institution,default_unknown,0.0,7251236209.55,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19985,Palm Valley Capital Management LLC,institution,default_unknown,0.0,7188860625.439999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18762,AllianceBernstein Holding L.P.,institution,default_unknown,0.0,7133057106.650015,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
18697,Consulting Group Advisory Services LLC,institution,default_unknown,0.0,7049392904.19001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
17985,DWS Alternatives Global Limited,institution,default_unknown,0.0,7020224960.220002,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18645,CBRE Investment Management Listed Real Assets LLC,institution,default_unknown,0.0,6725008399.599998,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18899,"Smith Capital Investors, LLC",institution,default_unknown,0.0,6599793140.889999,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18766,Hennessy Advisors Inc.,institution,default_unknown,0.0,6523801253.810001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20144,"TrueMark Investments, LLC ",institution,default_unknown,0.0,5888131233.029999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19585,"JAG Capital Management, LLC",institution,default_unknown,0.0,5810271677.979999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19028,"Copeland Capital Management, LLC",institution,default_unknown,0.0,5763617698.35,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19608,"Tuttle Capital Management, LLC",institution,default_unknown,0.0,5540922455.890001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19789,Chickasaw Capital Management LLC,institution,default_unknown,0.0,5486787000.0,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
491,Sound Capital Solutions LLC,institution,managers,0.0,5364063086.16,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19538,"Merganser Capital Management, LLC",institution,default_unknown,0.0,5217167510.770002,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19084,"IM Global Partner Fund Management, LLC",institution,default_unknown,0.0,4972441213.300001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19540,"Cramer Rosenthal McGlynn, LLC",institution,default_unknown,0.0,4867421229.409999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19121,"City National Rochdale, LLC",institution,default_unknown,0.0,4839521740.128631,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18274,"Sound Shore Management, Inc. ",institution,default_unknown,0.0,4799653106.12,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18634,Robeco Institutional Asset Management US Inc,institution,default_unknown,0.0,4426271246.100001,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18661,Wellington Management Company,institution,default_unknown,0.0,4423350161.060001,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18042,Intermede Global Partners Inc.,institution,default_unknown,0.0,4035295008.630001,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18363,"Global Credit Advisers, LLC",institution,default_unknown,0.0,3825484600.090001,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
26872,SEI Structured Credit Fund LP,institution,bootstrap_tier4,0.0,3637354709.83,False,False,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
19072,Wesbanco Investment Department,institution,default_unknown,0.0,3615492667.4800005,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18581,Abbey Capital Limited,institution,default_unknown,0.0,3531317998.4700003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19808,River Canyon Fund Management LLC,institution,default_unknown,0.0,3487267471.6800003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18980,"First National Advisers, LLC",institution,default_unknown,0.0,3395133139.6699996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19756,DoubleLine Alternatives LP,institution,default_unknown,0.0,3296901000.789999,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
18598,Motley Fool Asset Management,institution,default_unknown,0.0,3098921732.92,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18701,Martin Currie Inc.,institution,default_unknown,0.0,2955625174.739999,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19513,"Intrepid Capital Management, Inc.",institution,default_unknown,0.0,2776618658.4600005,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19805,"Prospector Partners Asset Management, LLC",institution,default_unknown,0.0,2731515661.969999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18906,"Timothy Partners, Ltd.",institution,default_unknown,0.0,2676669950.039999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19636,"Dunham & Associates Investment Counsel, Inc.",institution,default_unknown,0.0,2641184792.0200033,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19209,"James Investment Research, Inc.",institution,default_unknown,0.0,2627559336.7699995,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19180,Spirit of America Management Corp.,institution,default_unknown,0.0,2600142256.62,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19790,LoCorr Fund Management LLC,institution,default_unknown,0.0,2594271480.699999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19287,Allspring Global Investments (UK) Limited,institution,default_unknown,0.0,2575257489.9599996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19846,"Stonebridge Capital Advisors, LLC",institution,default_unknown,0.0,2340590359.379998,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
5801,Walter Scott & Partners Ltd,institution,managers,0.0,2321926723.5399995,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18574,Wilmington Funds Management Corporation,institution,default_unknown,0.0,2254718156.960001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19936,"FS Fund Advisor, LLC",institution,default_unknown,0.0,2162043722.5200033,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18768,"SPARX Asset Management Co., Ltd.",institution,default_unknown,0.0,2125541221.7399998,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18586,Altair Advisers LLC,institution,default_unknown,0.0,2100764274.08,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19778,Ashmore Investment Advisors Limited,institution,default_unknown,0.0,1968618971.4300017,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19602,"Whittier Advisors, LLC",institution,default_unknown,0.0,1909730309.200003,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19800,"Liquid Strategies, LLC",institution,default_unknown,0.0,1829141178.5199997,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
17957,Bruce and Company Inc,institution,default_unknown,0.0,1762079614.3100002,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19916,"Flexible Plan Investments, Ltd.",institution,default_unknown,0.0,1757543908.0699997,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19294,PGIM DC Solutions LLC,institution,default_unknown,0.0,1681515152.0499992,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
17984,DWS Investments Australia Limited,institution,default_unknown,0.0,1620556083.74,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19941,MidOcean Credit Fund Management LP,institution,default_unknown,0.0,1609928607.0400002,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
19999,"U.S. Bancorp Asset Management, Inc.",institution,default_unknown,0.0,1603365263.7400007,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18027,"Lisanti Capital Growth, LLC",institution,default_unknown,0.0,1596282253.23,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19770,"CrossingBridge Advisors, LLC",institution,default_unknown,0.0,1575928572.4099998,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19475,Paradigm Funds Advisor LLC,institution,default_unknown,0.0,1556203526.6200001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20087,"VELA Investment Management, LLC",institution,default_unknown,0.0,1538173356.7700002,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20091,"Orange Investment Advisors, LLC",institution,default_unknown,0.0,1430692230.82,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
17986,"Itau USA Asset Management, Inc.",institution,default_unknown,0.0,1405707946.4999998,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19804,Coho Partners Ltd.,institution,default_unknown,0.0,1294973175.42,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18930,"Guinness Atkinson Asset Management, Inc.",institution,default_unknown,0.0,1293095470.3500004,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20090,"EAB Investment Group, LLC",institution,default_unknown,0.0,1291865001.3899999,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18134,"Accrued Equities, Inc.",institution,default_unknown,0.0,1277537473.21,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19743,"Grimaldi Portfolio Solutions, Inc.",institution,default_unknown,0.0,1200358152.04,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19021,"Agincourt Capital Management, LLC",institution,default_unknown,0.0,1193926987.11,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19607,"Rule One Partners, LLC ",institution,default_unknown,0.0,1111108814.4299998,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19310,"Allied Asset Advisors, Inc.",institution,default_unknown,0.0,1065337552.5699998,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18978,"Tributary Capital Management, LLC",institution,default_unknown,0.0,1023996757.99,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19275,PGIM Real Estate (uk) Limited,institution,default_unknown,0.0,1008142387.46,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
17925,"Brown Advisory, LLC",institution,default_unknown,0.0,979872632.1100051,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
20130,"Universal Financial Services, Inc.",institution,default_unknown,0.0,959191645.6300001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19797,"Front Street Capital Management, Inc.",institution,default_unknown,0.0,912652547.5,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18344,Cedar Street Asset Management LLC,institution,default_unknown,0.0,887980375.8599997,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19844,"Arrow Investment Advisors, LLC",institution,default_unknown,0.0,865807164.8500001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18240,"Orrell Capital Management, Inc.",institution,default_unknown,0.0,859178857.71,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18709,"Green Century Capital Management, Inc.",institution,default_unknown,0.0,848224890.5599996,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19843,Vericimetry Advisors LLC,institution,default_unknown,0.0,829974795.3700004,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18495,Clearwater Management Co Inc.,institution,default_unknown,0.0,810918657.390001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19535,"M3Sixty Capital, LLC",institution,default_unknown,0.0,809351655.7165055,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19814,"Centre Asset Management, LLC",institution,default_unknown,0.0,792707619.3799999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19919,Brigade Capital UK LLP,institution,default_unknown,0.0,784270387.78,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
19944,UBS Asset Management (Americas) Inc.,institution,default_unknown,0.0,723045391.17,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19840,"Wisdom Fixed Income Management, LLC",institution,default_unknown,0.0,692976364.82,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19728,"Slow Capital, Inc.",institution,default_unknown,0.0,688436716.7399999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18281,Van Eck Absolute Return Advisers Corporation,institution,default_unknown,0.0,631089936.21,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19529,"Liberty Street Advisors, Inc.",institution,default_unknown,0.0,578463034.31,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
26862,Nuveen Core Equity Alpha Fund,institution,bootstrap_tier4,0.0,573556644.78,False,False,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
18708,Macquarie Investment Management Europe Limited,institution,default_unknown,0.0,537144047.1999998,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19847,First Associated Investment Advisors Inc,institution,default_unknown,0.0,522452245.74,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
26832,Alpha Core Strategies Fund,institution,bootstrap_tier4,0.0,503846739.4,False,False,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
19277,"Kirr, Marbach & Company, LLC",institution,default_unknown,0.0,497467857.6800001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19295,Jacob Asset Management of New York LLC,institution,default_unknown,0.0,495425045.99999994,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19848,ABS Global Investments,institution,default_unknown,0.0,476889307.17,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
17934,Pictet Asset Management SA,institution,default_unknown,0.0,474958818.09999996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
20062,"Symmetry Partners, LLC",institution,default_unknown,0.0,473043430.8400005,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19096,"Scharf Investments, LLC",institution,default_unknown,0.0,470863980.78,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19278,"Moneypaper Advisor, Inc.",institution,default_unknown,0.0,466140954.88999987,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19498,"Camelot Event-Driven Advisors, LLC",institution,default_unknown,0.0,459942887.81000006,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19606,"Wisconsin Capital Management, LLC",institution,default_unknown,0.0,457861713.26,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
1407,First Sentier Investors (Australia) IM Ltd ,institution,managers,0.0,448584311.35999995,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19093,Dynamic Beta Investments LLC,institution,default_unknown,0.0,440909069.78999996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19639,"Virtus Fixed Income Advisers, LLC",institution,default_unknown,0.0,424292415.85999995,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
20089,Modern Capital Management Co.,institution,default_unknown,0.0,419300110.4722392,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19908,"Regents Park Funds, LLC",institution,default_unknown,0.0,411009392.71999997,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19940,Democracy Investment Management LLC,institution,default_unknown,0.0,403011886.3899999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20102,"Heritage Capital Advisors, LLC",institution,default_unknown,0.0,399390215.09999996,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
19360,Popular Asset Management LLC,institution,default_unknown,0.0,395623347.0,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18976,Capital Management Associates Inc,institution,default_unknown,0.0,382238015.09,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
20177,"ShariaPortfolio, Inc.",institution,default_unknown,0.0,371560233.4599999,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18396,R.G. Niederhoffer Capital Management Inc.,institution,default_unknown,0.0,356845589.89,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18626,"Reynolds Capital Management, LLC",institution,default_unknown,0.0,349619056.04,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19271,"Sparrow Capital Management, Inc.",institution,default_unknown,0.0,344318888.97,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19849,"RESQ Investment Partners, LLC",institution,default_unknown,0.0,343180461.6700001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18952,"Saratoga Capital Management, LLC",institution,default_unknown,0.0,291287489.37999994,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
18237,"Ameritas Investment Company, LLC",institution,default_unknown,0.0,284405693.78,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18362,Oberweis Asset Management (Hong Kong) Limited,institution,default_unknown,0.0,274277014.99,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18285,Midas Management Corporation,institution,default_unknown,0.0,269918340.03999996,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19589,"Parvin Asset Management, LLC",institution,default_unknown,0.0,257117454.73999995,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
27061,BlackRock Alpha Strategies Fund,institution,bootstrap_tier4,0.0,256393614.48,False,False,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
19869,SLC Management ,institution,default_unknown,0.0,255556108.54999995,False,True,False,,False,,False,,B,4,N-CEN role=subadviser only (no class signal)
18174,System Two Advisors L.P.,institution,default_unknown,0.0,254295466.45,False,True,True,hedge_fund_candidate,False,,False,,B,4,LP-suffix candidate (weak)
19906,"Ironhorse Capital, LLC",institution,default_unknown,0.0,249595772.8500001,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
19984,"Winning Points Advisors, LLC",institution,default_unknown,0.0,237829978.82,False,True,False,,False,,False,,B,4,N-CEN role=adviser only (no class signal)
