outer_top_parent,outer_family,family_match,n_rows,aum_b
11164.0,HC Capital Trust,unknown_match,11,0.00645235467
11164.0,NEW COVENANT FUNDS,intra_family,2,0.3655011843
11164.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,181,0.6199800809299999
11164.0,SEI INSTITUTIONAL MANAGED TRUST,unknown_match,1,0.0008354018
11164.0,Wilmington Funds,extra_family,45,0.2523088269
11197.0,INVESTMENT MANAGERS SERIES TRUST,extra_family,6,0.019497728810000003
11220.0,VANGUARD FENWAY FUNDS,extra_family,28,2.8748828048000004
11220.0,VANGUARD HORIZON FUNDS,extra_family,62,1.0226565426
11220.0,VANGUARD HORIZON FUNDS,intra_family,1,0.0696054255
11220.0,VANGUARD QUANTITATIVE FUNDS,extra_family,97,4.563946838440001
11220.0,VANGUARD QUANTITATIVE FUNDS,intra_family,2,0.05340353965
11220.0,VANGUARD QUANTITATIVE FUNDS,unknown_match,1,0.01956422
11220.0,VANGUARD SPECIALIZED FUNDS,extra_family,26,11.801106399199998
11220.0,VANGUARD TRUSTEES' EQUITY FUND,extra_family,4,0.011124897830000003
11220.0,VANGUARD TRUSTEES' EQUITY FUND,intra_family,1,0.0022851578700000003
11220.0,VANGUARD VARIABLE INSURANCE FUNDS,extra_family,23,0.66723727994
11220.0,VANGUARD VARIABLE INSURANCE FUNDS,intra_family,7,1.3801408661099999
11220.0,VANGUARD WELLESLEY INCOME FUND,extra_family,35,3.2983492207499996
11220.0,VANGUARD WELLINGTON FUND,extra_family,21,21.5707029025
11220.0,VANGUARD WHITEHALL FUNDS,extra_family,21,0.5521461554300001
11220.0,VANGUARD WINDSOR FUNDS,extra_family,20,4.622228238940001
17915.0,Voya Equity Trust,extra_family,178,1.06706691579
17915.0,Voya Equity Trust,unknown_match,3,0.0393440499
17915.0,Voya Investors Trust,extra_family,77,0.9079280267000001
17915.0,Voya Investors Trust,intra_family,41,0.74360836269
17915.0,Voya Investors Trust,unknown_match,1,0.0113022595
17915.0,Voya Mutual Funds,extra_family,55,0.02200555753
17915.0,Voya Partners Inc,extra_family,68,0.55044917452
17915.0,Voya Partners Inc,intra_family,137,1.92776499587
17915.0,Voya Partners Inc,unknown_match,1,0.0218062604
17915.0,Voya Separate Portfolios Trust,extra_family,65,1.09733966729
17915.0,Voya Separate Portfolios Trust,intra_family,45,0.36805017241
17915.0,Voya VARIABLE PORTFOLIOS INC,extra_family,49,0.060790745900000005
17915.0,Voya Variable Funds,extra_family,10,0.49317348309000003
17915.0,Voya Variable Funds,unknown_match,1,0.0542313134
17915.0,Voya Variable Products Trust,extra_family,12,0.10279828556000001
17916.0,LORD ABBETT AFFILIATED FUND INC,extra_family,18,2.1319149083099997
17916.0,"LORD ABBETT DEVELOPING GROWTH FUND, INC.",extra_family,3,0.06578483121999999
17916.0,LORD ABBETT INVESTMENT TRUST,extra_family,2,0.06190720542
17916.0,LORD ABBETT INVESTMENT TRUST,intra_family,23,2.8035514236899997
17916.0,LORD ABBETT MID CAP STOCK FUND INC,extra_family,7,0.12117659339000002
17916.0,LORD ABBETT RESEARCH FUND INC,extra_family,21,1.3622983741599999
17916.0,LORD ABBETT SECURITIES TRUST,extra_family,84,2.6404813575099997
17916.0,LORD ABBETT SECURITIES TRUST,intra_family,6,0.61359318768
17916.0,LORD ABBETT SERIES FUND INC,extra_family,57,0.27468213109999995
17916.0,LORD ABBETT SERIES FUND INC,intra_family,1,0.015366316060000001
17916.0,LORD ABBETT TRUST I,extra_family,11,0.00170414192
17923.0,AMERICAN GROWTH FUND INC,unknown_match,8,0.00383549042
17930.0,Federated Hermes Adviser Series,extra_family,95,0.5854364347400002
17930.0,Federated Hermes Adviser Series,intra_family,1,0.13934864901
17930.0,Federated Hermes Adviser Series,unknown_match,1,0.003840489
17930.0,Federated Hermes Equity Funds,extra_family,114,3.5700059096000003
17930.0,Federated Hermes Equity Funds,unknown_match,1,-9.606e-05
17930.0,"Federated Hermes Fixed Income Securities, Inc.",extra_family,2,0.116075121
17930.0,"Federated Hermes Fixed Income Securities, Inc.",intra_family,2,0.27251352905000004
17930.0,Federated Hermes Income Securities Trust,intra_family,4,0.35414142243
17930.0,Federated Hermes Insurance Series,extra_family,51,0.02334228306
17930.0,Federated Hermes Insurance Series,intra_family,5,0.030860398589999997
17930.0,Federated Hermes MDT Series,extra_family,33,0.9648382468400002
17930.0,Federated Hermes Managed Pool Series,extra_family,3,0.06741161031000001
17930.0,Federated Hermes Managed Pool Series,intra_family,1,1.04775038641
17930.0,"Federated Hermes Strategic Dividend Growth Fund, Inc. f/k/a Federated Hermes Equity Income Fund, Inc.",extra_family,14,0.18107263071000002
17930.0,"Federated Hermes Total Return Series, Inc.",extra_family,1,0.37842687697000005
17930.0,"Federated Hermes Total Return Series, Inc.",intra_family,7,4.95268702059
17930.0,"Federated Hermes World Investment Series, Inc.",extra_family,4,0.00929955197
17931.0,AZZAD FUNDS,extra_family,4,0.009477796440000002
17931.0,Federated Hermes Global Allocation Fund,extra_family,71,0.05713720645999999
17931.0,Federated Hermes Global Allocation Fund,intra_family,4,0.017519824759999997
17931.0,Federated Hermes Global Allocation Fund,unknown_match,1,0.00089483205
17931.0,Federated Hermes Income Securities Trust,extra_family,48,0.32525517043
17931.0,Federated Hermes Income Securities Trust,intra_family,3,0.19875305783000002
17931.0,Federated Hermes Insurance Series,extra_family,20,0.016266735390000002
17931.0,Federated Hermes MDT Series,extra_family,30,0.6443673039099999
17931.0,Federated Hermes MDT Series,unknown_match,1,0.0026664975
17931.0,Federated Hermes Managed Pool Series,intra_family,1,0.08589945735
17931.0,"Federated Hermes World Investment Series, Inc.",extra_family,5,0.08816672622
17931.0,NORTHWESTERN MUTUAL SERIES FUND INC,extra_family,1,0.16206082088999998
17935.0,Delaware Group Equity Funds II,extra_family,7,0.4660337695
17935.0,Delaware Group Equity Funds IV,extra_family,21,0.51010133007
17935.0,Delaware Group Equity Funds IV,unknown_match,1,0.0201913317
17935.0,Delaware Group Equity Funds V,extra_family,25,0.9109051778099999
17935.0,Delaware Group Global & International Funds,extra_family,3,0.050083426019999995
17935.0,Delaware VIP Trust,extra_family,34,0.02158536468
17935.0,Ivy Variable Insurance Portfolios,extra_family,20,0.37605011181
17935.0,Optimum Fund Trust,extra_family,27,0.0764022842
17941.0,GOLDMAN SACHS TRUST,extra_family,613,6.35083693455
17941.0,GOLDMAN SACHS TRUST,intra_family,102,8.65460953905
17941.0,GOLDMAN SACHS TRUST,unknown_match,3,0.0134713456
17941.0,GOLDMAN SACHS VARIABLE INSURANCE TRUST,extra_family,9,0.011616595
17941.0,GOLDMAN SACHS VARIABLE INSURANCE TRUST,intra_family,3,0.0034453287699999996
17941.0,Goldman Sachs ETF Trust,extra_family,1178,7.35283569418
17941.0,Goldman Sachs ETF Trust,intra_family,6,0.023705695920000002
17941.0,Goldman Sachs ETF Trust,unknown_match,8,0.025444752049999998
17941.0,Goldman Sachs ETF Trust II,extra_family,232,0.59197864876
17941.0,Goldman Sachs ETF Trust II,intra_family,1,0.00839174036
17941.0,Goldman Sachs ETF Trust II,unknown_match,1,0.0030896739
17941.0,Goldman Sachs Trust,extra_family,448,4.45816945455
17941.0,Goldman Sachs Trust,intra_family,11,5.192904310019999
17941.0,Goldman Sachs Trust,unknown_match,3,0.02301461235
17941.0,Goldman Sachs Trust II,extra_family,3,0.13373826964
17941.0,Goldman Sachs Trust II,intra_family,2,0.32796292438999997
17941.0,Goldman Sachs Variable Insurance Trust,extra_family,133,0.42596759584000005
17941.0,Goldman Sachs Variable Insurance Trust,unknown_match,1,0.0047056592
17956.0,Bridge Builder Trust,extra_family,22,0.17884470556
17956.0,John Hancock Capital Series,extra_family,7,0.13914264962
17956.0,RUSSELL INVESTMENT CO,extra_family,71,2.613571002010001
17956.0,RUSSELL INVESTMENT FUNDS,extra_family,89,0.016485684730000002
17956.0,VANGUARD HORIZON FUNDS,extra_family,44,0.9194372126899999
17956.0,VANGUARD TRUSTEES' EQUITY FUND,extra_family,3,0.23015559529
17956.0,VANGUARD WINDSOR FUNDS,extra_family,33,13.223313241549999
17957.0,"Bruce Fund, Inc.",extra_family,5,0.070442
17960.0,Columbia Funds Variable Series Trust II,extra_family,20,0.254989048
17960.0,Columbia Funds Variable Series Trust II,unknown_match,1,0.01191144
17960.0,Guardian Variable Products Trust,extra_family,5,0.00889364189
17960.0,"HARTFORD MUTUAL FUNDS II, INC",extra_family,152,3.9897201231799992
17960.0,"HARTFORD MUTUAL FUNDS II, INC",unknown_match,1,8.2251e-05
17960.0,"HARTFORD MUTUAL FUNDS, INC",extra_family,24,0.062084558090000005
17960.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,540,2.31354024492
17960.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,intra_family,4,0.00754272144
17960.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,unknown_match,1,0.0009311416
17960.0,Lincoln Funds Trust,extra_family,28,0.00561961086
17960.0,NEW YORK LIFE INVESTMENTS VP FUNDS TRUST,extra_family,7,0.40437002556000007
17960.0,RUSSELL INVESTMENT CO,extra_family,87,0.73896771591
17960.0,RUSSELL INVESTMENT CO,unknown_match,1,0.0020198115
17960.0,VANGUARD WHITEHALL FUNDS,extra_family,4,0.02023636768
17967.0,BNY Mellon Investment Funds III,extra_family,27,0.5784884078200001
17969.0,MASSMUTUAL PREMIER FUNDS,extra_family,2,0.027276669
17969.0,MASSMUTUAL SELECT FUNDS,extra_family,83,0.63000461416
17969.0,MASSMUTUAL SELECT FUNDS,unknown_match,1,0.0032268155
17969.0,MML SERIES INVESTMENT FUND,extra_family,158,0.3834626553599999
17969.0,MML SERIES INVESTMENT FUND,unknown_match,1,0.0009884574
17969.0,MML Series Investment Fund II,extra_family,42,0.35486082049
17978.0,"EMPOWER FUNDS, INC.",extra_family,2,0.033757183
17978.0,"EMPOWER FUNDS, INC.",intra_family,18,0.57321752438
17978.0,JNL Series Trust,extra_family,55,1.5640883465900002
17978.0,JNL Series Trust,unknown_match,1,0.0111532064
17978.0,Penn Series Funds Inc,extra_family,6,0.01057039739
17978.0,Penn Series Funds Inc,intra_family,3,0.01048669401
17984.0,DEUTSCHE DWS SECURITIES TRUST,extra_family,9,0.01786564761
17984.0,RUSSELL INVESTMENT FUNDS,extra_family,3,0.01745486403
17985.0,DEUTSCHE DWS SECURITIES TRUST,extra_family,6,0.06977061968
17985.0,RUSSELL INVESTMENT FUNDS,extra_family,32,0.03326288182
17986.0,"DEUTSCHE DWS INTERNATIONAL FUND, INC.",extra_family,2,0.00437024782
17987.0,Steward Funds Inc,extra_family,316,0.3722996008199999
17987.0,Steward Funds Inc,unknown_match,3,0.0003681315
17992.0,VALUE LINE ASSET ALLOCATION FUND INC,extra_family,3,0.03330959675
17992.0,VALUE LINE CAPITAL APPRECIATION FUND INC,extra_family,13,0.120497615
17992.0,"Value Line Larger Companies Focused Fund, Inc.",extra_family,8,0.15341642
17992.0,"Value Line Mid Cap Focused Fund, Inc.",extra_family,3,0.09915058656
17992.0,"Value Line Select Growth Fund, Inc.",extra_family,2,0.026315192050000002
17992.0,"Value Line Small Cap Opportunities Fund, Inc.",extra_family,5,0.0607196562
18000.0,AIM Counselor Series Trust (Invesco Counselor Series Trust),extra_family,5,0.43912838192
18000.0,AIM Growth Series (Invesco Growth Series),extra_family,20,1.9592254371200002
18000.0,AIM International Mutual Funds (Invesco International Mutual Funds),extra_family,11,0.0013973326499999998
18000.0,AIM Investment Funds (Invesco Investment Funds),extra_family,4,0.26174992680000003
18000.0,AIM Sector Funds (Invesco Sector Funds),extra_family,12,0.54765123487
18012.0,JNL Series Trust,extra_family,2,0.22560508363
18015.0,JNL Series Trust,extra_family,5,0.69494696904
18022.0,AuguStar Variable Insurance Products Fund Inc,extra_family,263,4.454787549719999
18022.0,AuguStar Variable Insurance Products Fund Inc,intra_family,54,1.9557515578999998
18022.0,AuguStar Variable Insurance Products Fund Inc,unknown_match,2,0.0038516858
18027.0,FORUM FUNDS,extra_family,32,0.08185913447
18028.0,FORUM FUNDS,extra_family,74,0.32750534664000003
18028.0,Pear Tree Funds,extra_family,7,0.039390575
18029.0,ADVISORS' INNER CIRCLE FUND,extra_family,9,0.01864448249
18037.0,Brookfield Investment Funds,extra_family,5,0.25363451371
18037.0,RUSSELL INVESTMENT CO,extra_family,50,0.04253085533999999
18037.0,RUSSELL INVESTMENT CO,unknown_match,1,0.0004234095
18037.0,Venerable Variable Insurance Trust,intra_family,4,2.18530404781
18041.0,RUSSELL INVESTMENT CO,extra_family,83,0.15212605391
18041.0,RUSSELL INVESTMENT FUNDS,extra_family,84,0.14691957358
18041.0,RUSSELL INVESTMENT FUNDS,unknown_match,1,0.000369831
18042.0,RUSSELL INVESTMENT CO,extra_family,99,0.06848113455000002
18051.0,Nationwide Mutual Funds,extra_family,532,1.9460139225300002
18051.0,Nationwide Mutual Funds,unknown_match,2,0.0118965915
18051.0,Nationwide Variable Insurance Trust,extra_family,447,2.08290490089
18051.0,Nationwide Variable Insurance Trust,unknown_match,1,0.0082789311
18056.0,Nationwide Mutual Funds,extra_family,26,0.01202226385
18056.0,Nationwide Variable Insurance Trust,extra_family,93,0.6769287762299999
18056.0,Nationwide Variable Insurance Trust,unknown_match,1,0.0033257572999999996
18058.0,Brinker Capital Destinations Trust,extra_family,245,0.0809432546
18058.0,Brinker Capital Destinations Trust,intra_family,1,0.00016901520999999998
18058.0,DoubleLine ETF Trust,extra_family,100,0.09008712711
18058.0,DoubleLine ETF Trust,unknown_match,1,4.30669e-05
18058.0,DoubleLine Funds Trust,intra_family,6,0.66161714076
18058.0,EQ Advisors Trust,unknown_match,9,0.00660033176
18058.0,JNL Series Trust,extra_family,41,1.2722986899499997
18058.0,JNL Series Trust,unknown_match,1,0.0163969617
18058.0,Nationwide Variable Insurance Trust,extra_family,18,0.12181543915
18070.0,LAZARD FUNDS INC,extra_family,103,0.9555907532000002
18070.0,LAZARD FUNDS INC,intra_family,1,0.0004573247
18070.0,LAZARD RETIREMENT SERIES INC,extra_family,54,0.034797633249999994
18070.0,LAZARD RETIREMENT SERIES INC,intra_family,1,0.0009096516
18070.0,LAZARD RETIREMENT SERIES INC,unknown_match,1,0.0001018236
18070.0,Lazard Active ETF Trust,extra_family,76,0.10597652374
18070.0,VANGUARD VARIABLE INSURANCE FUNDS,extra_family,36,0.44396913093000007
18073.0,Advanced Series Trust,extra_family,443,3.0164049630900003
18073.0,Advanced Series Trust,intra_family,6,0.005019548050000001
18073.0,Advanced Series Trust,unknown_match,2,0.0008486901
18073.0,Bridge Builder Trust,extra_family,62,6.70683864592
18073.0,Bridge Builder Trust,unknown_match,1,0.0012758369
18073.0,Brighthouse Funds Trust I,extra_family,14,0.46046282988000004
18073.0,Columbia Funds Variable Series Trust II,extra_family,32,0.9163155122100001
18073.0,"EMPOWER FUNDS, INC.",extra_family,18,0.14808416309000003
18073.0,"EMPOWER FUNDS, INC.",intra_family,17,1.420380006
18073.0,EQ Advisors Trust,unknown_match,10,0.35454834070999997
18073.0,Guardian Variable Products Trust,extra_family,3,0.00254014008
18073.0,INTEGRITY FUNDS,extra_family,14,0.13209616
18073.0,"J.P. Morgan Fleming Mutual Fund Group, Inc.",extra_family,13,1.3985184421099999
18073.0,J.P. Morgan Mutual Fund Investment Trust,extra_family,15,5.24802622123
18073.0,J.P. Morgan Mutual Fund Investment Trust,unknown_match,1,0.18002076269999998
18073.0,JNL Series Trust,extra_family,56,3.1902623344900003
18073.0,JNL Series Trust,unknown_match,1,0.0185597526
18073.0,JPMorgan Trust I,extra_family,516,24.870100806830003
18073.0,JPMorgan Trust I,unknown_match,8,0.449591673
18073.0,JPMorgan Trust II,extra_family,217,47.41137325594
18073.0,JPMorgan Trust II,intra_family,1,0.18965482536
18073.0,JPMorgan Trust II,unknown_match,4,2.0208662525
18073.0,JPMorgan Trust IV,extra_family,75,2.89127560622
18073.0,JPMorgan Trust IV,unknown_match,3,0.1505839762
18073.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,102,0.9442914243300001
18073.0,NORTHWESTERN MUTUAL SERIES FUND INC,extra_family,4,0.11718469265999999
18073.0,Nationwide Mutual Funds,extra_family,78,0.39054563047
18073.0,Nationwide Mutual Funds,unknown_match,1,0.002219778
18073.0,Nationwide Variable Insurance Trust,extra_family,81,0.28933542872999995
18073.0,PACE SELECT ADVISORS TRUST,extra_family,27,0.06955762991
18073.0,PACIFIC SELECT FUND,extra_family,212,0.82574582961
18073.0,PACIFIC SELECT FUND,intra_family,1,2.3851849999999998e-05
18073.0,PACIFIC SELECT FUND,unknown_match,1,0.0041493117
18073.0,SEASONS SERIES TRUST,extra_family,132,0.25443899558
18073.0,Symmetry Panoramic Trust,extra_family,6,0.02436980204
18073.0,Symmetry Panoramic Trust,unknown_match,5,0.07866635498999999
18073.0,TRANSAMERICA SERIES TRUST,extra_family,25,0.22137416659
18073.0,TRANSAMERICA SERIES TRUST,intra_family,53,5.865825690630001
18073.0,VALIC Co I,extra_family,122,0.36865852331
18073.0,VALIC Co I,intra_family,20,1.03574585581
18073.0,Voya Investors Trust,extra_family,79,0.039127719680000006
18073.0,Voya Partners Inc,extra_family,13,0.022561833740000002
18134.0,New Alternatives Fund,extra_family,4,0.0422631
18137.0,"EMPOWER FUNDS, INC.",extra_family,287,3.1222698808800002
18137.0,"EMPOWER FUNDS, INC.",unknown_match,1,0.01309121685
18140.0,"EMPOWER FUNDS, INC.",extra_family,81,0.33296771823
18140.0,"EMPOWER FUNDS, INC.",intra_family,35,0.96406635896
18157.0,JNL Series Trust,extra_family,3,0.02601988095
18157.0,Segall Bryant & Hamill Trust,extra_family,100,0.18342146733
18157.0,Segall Bryant & Hamill Trust,unknown_match,1,0.0011978682
18164.0,PERMANENT PORTFOLIO FAMILY OF FUNDS,extra_family,22,0.60460965
18167.0,Penn Series Funds Inc,extra_family,342,0.32443659594999996
18167.0,Penn Series Funds Inc,intra_family,5,0.10616700203
18167.0,Penn Series Funds Inc,unknown_match,1,0.0013538056
18169.0,ADVISORS' INNER CIRCLE FUND II,extra_family,24,0.03348465342
18169.0,Dunham Funds,extra_family,8,0.056058636909999994
18169.0,Penn Series Funds Inc,extra_family,15,0.08951708478000002
18174.0,Asset Management Fund,unknown_match,10,0.008946642
18177.0,Brighthouse Funds Trust I,extra_family,132,3.4827684476899994
18177.0,Brighthouse Funds Trust I,intra_family,5,3.8291259335000003
18177.0,Brighthouse Funds Trust II,extra_family,358,3.1206303308999996
18177.0,Brighthouse Funds Trust II,intra_family,1,0.00128238847
18177.0,Brighthouse Funds Trust II,unknown_match,1,0.013253078
18182.0,Ivy Variable Insurance Portfolios,extra_family,14,0.25359981155
18182.0,VanEck ETF Trust,extra_family,281,18.378744570029998
18182.0,VanEck ETF Trust,intra_family,6,0.15919816454
18182.0,VanEck Funds,extra_family,26,0.21799132673
18182.0,VanEck VIP Trust,extra_family,16,0.049230637269999995
18185.0,Touchstone ETF Trust,extra_family,43,0.04823422385
18185.0,Touchstone ETF Trust,unknown_match,1,0.0005675545
18185.0,Touchstone Funds Group Trust,extra_family,2,0.00112961199
18185.0,Touchstone Strategic Trust,extra_family,19,0.6875747038700001
18185.0,Touchstone Variable Series Trust,extra_family,1,0.00138069819
18202.0,VALIC Co I,extra_family,370,2.74362054005
18202.0,VALIC Co I,unknown_match,1,0.01047423195
18204.0,"Principal Funds, Inc",extra_family,7,0.15866825294
18204.0,TRANSAMERICA SERIES TRUST,extra_family,28,0.06329429995000001
18204.0,VALIC Co I,extra_family,8,0.019396609
18237.0,"Calvert Variable Trust, Inc.",extra_family,11,0.052740805
18240.0,OCM MUTUAL FUND,extra_family,5,0.004961359570000001
18274.0,"SOUND SHORE FUND, INC.",extra_family,7,0.17252566095
18281.0,VanEck Funds,extra_family,10,0.020975970419999997
18281.0,VanEck Funds,intra_family,5,0.007925718929999999
18285.0,Midas Series Trust,extra_family,8,0.0207871438
18286.0,Dunham Funds,extra_family,6,0.01598285879
18286.0,GMO ETF Trust,extra_family,30,0.05549358543
18286.0,GMO ETF Trust,intra_family,5,0.00711517963
18286.0,GMO TRUST,extra_family,441,5.411254893580001
18286.0,GMO TRUST,intra_family,100,5.01747712301
18286.0,GMO TRUST,unknown_match,1,-0.00046677165
18286.0,"Principal Funds, Inc",extra_family,3,0.044854499070000005
18298.0,TRANSAMERICA FUNDS,extra_family,67,1.79991701022
18298.0,TRANSAMERICA FUNDS,intra_family,109,3.1262632572899993
18298.0,TRANSAMERICA SERIES TRUST,extra_family,334,10.31553388881
18298.0,TRANSAMERICA SERIES TRUST,intra_family,4,0.08373729276000001
18298.0,TRANSAMERICA SERIES TRUST,unknown_match,3,0.026671859499999995
18304.0,Forethought Variable Insurance Trust,extra_family,195,0.4748501742700001
18304.0,Forethought Variable Insurance Trust,unknown_match,3,0.0035124339
18304.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,60,3.02487061075
18304.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,intra_family,2,0.0255879337
18304.0,Northern Lights Variable Trust,extra_family,153,0.9727233756500001
18304.0,Northern Lights Variable Trust,intra_family,1,0.00016718616
18304.0,TRANSAMERICA SERIES TRUST,extra_family,29,0.19925160315999998
18304.0,TRANSAMERICA SERIES TRUST,unknown_match,1,0.0069288078
18335.0,VOLUMETRIC FUND INC,extra_family,15,0.0115798465
18343.0,HARBOR FUNDS,extra_family,30,0.09808454609999999
18343.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,118,0.1675683805
18343.0,Voya Mutual Funds,extra_family,30,0.05037265249
18344.0,HARBOR FUNDS,extra_family,1,0.00265002311
18349.0,"Provident Mutual Funds, Inc.",extra_family,3,0.07254453452
18352.0,Fenimore Asset Management Trust,extra_family,8,0.39345676385
18357.0,Ariel Investment Trust,extra_family,35,0.8825198205899999
18362.0,OBERWEIS FUNDS,extra_family,2,0.001991517
18363.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,21,0.09436569367
18370.0,James Alpha Funds Trust,extra_family,39,0.00568160589
18370.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,12,0.13402796834
18370.0,SEI INSTITUTIONAL MANAGED TRUST,extra_family,25,0.0037357914499999995
18376.0,WASATCH FUNDS TRUST,extra_family,2,0.0006999069100000001
18378.0,AMERICAN BEACON FUNDS,extra_family,135,1.2492479854499998
18378.0,AMERICAN BEACON SELECT FUNDS,extra_family,3,0.01574640434
18387.0,Delaware Group Equity Funds V,extra_family,29,0.18870067728999995
18387.0,IVY FUNDS,extra_family,36,2.0130611768
18394.0,Mutual Fund & Variable Insurance Trust,extra_family,17,0.019738870210000002
18396.0,LoCorr Investment Trust,extra_family,30,0.024030219689999997
18397.0,Mutual Fund & Variable Insurance Trust,extra_family,2,0.011136799199999999
18400.0,Mutual Fund & Variable Insurance Trust,extra_family,1,0.00043873098999999997
18400.0,Mutual Fund & Variable Insurance Trust,intra_family,3,0.00812495017
18402.0,PIMCO Equity Series,extra_family,4,0.18992686788
18402.0,PIMCO Equity Series,intra_family,7,0.010211242399999999
18495.0,Clearwater Investment Trust,extra_family,26,0.0220996883
18514.0,Federated Hermes MDT Series,extra_family,56,0.18267299905
18514.0,Federated Hermes MDT Series,intra_family,4,0.034247934210000004
18514.0,M FUND INC,unknown_match,20,0.06410333546000001
18514.0,PACIFIC SELECT FUND,extra_family,10,0.06242453387000001
18532.0,Driehaus Mutual Funds,extra_family,60,0.74749714652
18532.0,JNL Series Trust,extra_family,3,0.01945014728
18532.0,"RBB Fund, Inc.",extra_family,22,0.01727714984
18537.0,THORNBURG INVESTMENT TRUST,extra_family,57,3.5834844213
18537.0,THORNBURG INVESTMENT TRUST,intra_family,16,2.99974245532
18537.0,Thornburg ETF Trust,extra_family,10,0.015552425010000002
18537.0,Thornburg ETF Trust,intra_family,4,0.00909860522
18554.0,Concorde Funds Inc,extra_family,18,0.01538773685
18576.0,Wilmington Funds,extra_family,248,0.26826619864
18576.0,Wilmington Funds,unknown_match,2,0.0009172485
18581.0,"RBB Fund, Inc.",extra_family,1,0.47025114279
18586.0,"RBB Fund, Inc.",extra_family,94,0.06330841358999999
18598.0,"RBB Fund, Inc.",extra_family,56,0.7346399386
18598.0,"RBB Fund, Inc.",unknown_match,1,0.0066560983499999995
18626.0,Reynolds Funds Inc,extra_family,50,0.02162134025
18634.0,SEI INSTITUTIONAL INVESTMENTS TRUST,extra_family,40,0.08093664178
18649.0,Williamsburg Investment Trust,extra_family,43,0.057097886189999995
18697.0,MORGAN STANLEY PATHWAY FUNDS,extra_family,335,1.01317627922
18697.0,MORGAN STANLEY PATHWAY FUNDS,intra_family,1,0.0071055304599999996
18697.0,MORGAN STANLEY PATHWAY FUNDS,unknown_match,1,0.0033553191000000003
18701.0,MORGAN STANLEY PATHWAY FUNDS,extra_family,43,0.09194192798
18708.0,Delaware Pooled Trust,extra_family,10,0.00778403105
18709.0,GREEN CENTURY FUNDS,extra_family,6,0.00396160833
18710.0,Legg Mason Global Asset Management Trust,extra_family,61,0.48307008454
18710.0,Legg Mason Global Asset Management Trust,unknown_match,1,0.00086454
18710.0,Legg Mason Partners Investment Trust,extra_family,147,1.6246001605299998
18710.0,Legg Mason Partners Investment Trust,unknown_match,2,0.003412527
18710.0,Legg Mason Partners Variable Equity Trust,extra_family,25,0.1952021708
18714.0,Boston Trust Walden Funds,extra_family,115,0.68549717576
18762.0,"AB BOND FUND, INC.",unknown_match,38,0.047097678270000005
18762.0,"AB CAP FUND, INC.",extra_family,114,1.11753845772
18762.0,"AB CAP FUND, INC.",unknown_match,2,0.019549170600000002
18762.0,"AB CORE OPPORTUNITIES FUND, INC.",extra_family,17,0.06101342629
18762.0,"AB CORE OPPORTUNITIES FUND, INC.",unknown_match,1,0.0027545205
18762.0,"AB DISCOVERY GROWTH FUND, INC.",extra_family,3,0.09921025692
18762.0,AB EQUITY INCOME FUND INC,unknown_match,16,0.16813425087
18762.0,"AB GLOBAL RISK ALLOCATION FUND, INC.",extra_family,6,0.054039717
18762.0,AB INSTITUTIONAL FUNDS INC,unknown_match,3,0.00195696072
18762.0,AB LARGE CAP GROWTH FUND INC,extra_family,12,7.249294150900001
18762.0,AB PORTFOLIOS,unknown_match,103,1.75054718715
18762.0,"AB RELATIVE VALUE FUND, INC.",extra_family,17,0.5797929745799999
18762.0,"AB SUSTAINABLE GLOBAL THEMATIC FUND, INC.",extra_family,6,0.16906893821000002
18762.0,AB SUSTAINABLE INTERNATIONAL THEMATIC FUND INC,extra_family,4,0.07612763822
18762.0,AB TRUST,unknown_match,30,0.4483524045300001
18762.0,"AB VARIABLE PRODUCTS SERIES FUND, INC.",extra_family,182,0.8866855957800001
18762.0,"AB VARIABLE PRODUCTS SERIES FUND, INC.",unknown_match,1,0.000163302
18762.0,AuguStar Variable Insurance Products Fund Inc,extra_family,96,0.19646395715
18762.0,BERNSTEIN SANFORD C FUND INC,extra_family,270,0.5317161267299999
18762.0,BERNSTEIN SANFORD C FUND INC,intra_family,4,0.27098098675
18762.0,BERNSTEIN SANFORD C FUND INC,unknown_match,4,0.0003725527
18762.0,Bernstein Fund Inc,extra_family,34,0.8720690215400001
18762.0,Brighthouse Funds Trust I,extra_family,144,0.19593769030000002
18762.0,Brighthouse Funds Trust I,unknown_match,1,0.0008943185999999999
18762.0,EQ Advisors Trust,unknown_match,1358,1.74135180621
18762.0,Guardian Variable Products Trust,extra_family,30,0.07105811272000001
18762.0,JNL Series Trust,extra_family,3,0.0018524977000000003
18762.0,LINCOLN VARIABLE INSURANCE PRODUCTS TRUST,extra_family,10,0.31912341945000006
18762.0,MML SERIES INVESTMENT FUND,extra_family,10,0.16676430232
