crd,firm_name,entity_id,entity_type,aum_billions,total_parsed_rows,individuals_found,entities_no_code,entities_with_code,classification,action,reason,best_match_name,best_match_score,best_match_target
155436,"EMPIRICAL ASSET MANAGEMENT, LLC",5030,institution,0.47,4,3,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
110177,"EAGLE CAPITAL MANAGEMENT, LLC",9119,institution,0.46,14,8,0,6,PARSER_GAP,REVIEW,6 entities with codes but no relationship type,,,
105807,"SEARCY FINANCIAL SERVICES, INC.",3049,institution,0.45,7,6,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
105151,HARBOR ADVISORY CORPORATION,3007,institution,0.44,5,4,1,0,ENTITY_NO_CODE,REVIEW,1 entities missing ownership code,,,
110928,"PRENTISS SMITH & COMPANY, INC.",2940,institution,0.44,10,9,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
108652,"ENDOWMENT WEALTH MANAGEMENT, INC.",10530,institution,0.43,19,13,0,6,PARSER_GAP,REVIEW,6 entities with codes but no relationship type,,,
128366,"ETF PORTFOLIO PARTNERS, INC.",5646,institution,0.43,3,2,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
105939,IMS CAPITAL MANAGEMENT,2262,institution,0.41,7,5,2,0,ENTITY_NO_CODE,REVIEW,2 entities missing ownership code,,,
106615,"SIERRA INVESTMENT MANAGEMENT, LLC",9834,institution,0.39,8,5,3,0,ENTITY_NO_CODE,REVIEW,3 entities missing ownership code,,,
129701,"LBJ FAMILY WEALTH ADVISORS, LTD.",3103,institution,0.39,5,4,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
169293,"HENRY JAMES INTERNATIONAL MANAGEMENT, INC.",10469,institution,0.37,5,4,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
104573,"PALOUSE CAPITAL MANAGEMENT, INC.",5689,institution,0.33,5,3,0,2,PARSER_GAP,REVIEW,2 entities with codes but no relationship type,,,
105963,"TETON ADVISORS, LLC",6991,institution,0.33,6,5,1,0,ENTITY_NO_CODE,REVIEW,1 entities missing ownership code,,,
106288,MORGAN DEMPSEY CAPITAL MANAGEMENT LLC,3088,institution,0.29,3,2,1,0,ENTITY_NO_CODE,REVIEW,1 entities missing ownership code,,,
38751,"LEIGH BALDWIN & CO., LLC",2935,institution,0.29,3,2,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
286648,"DEFINE FINANCIAL, LLC",7681,institution,0.28,5,3,0,2,PARSER_GAP,REVIEW,2 entities with codes but no relationship type,,,
144413,GREEN ALPHA INVESTMENTS,118,institution,0.24,7,5,0,2,PARSER_GAP,REVIEW,2 entities with codes but no relationship type,,,
284267,STANCE CAPITAL LLC,9857,institution,0.23,8,5,0,3,PARSER_GAP,REVIEW,3 entities with codes but no relationship type,,,
168700,"LITTLE HARBOR ADVISORS, LLC",841,institution,0.2,11,8,1,2,PARSER_GAP,REVIEW,2 entities with codes but no relationship type,,,
106688,"R.H. DINEL INVESTMENT COUNSEL,INC.",1548,institution,0.17,3,2,1,0,ENTITY_NO_CODE,REVIEW,1 entities missing ownership code,,,
107420,"MAGELLAN INVESTMENT PARTNERS NORTH AMERICA, INC.",10573,institution,0.12,1,0,1,0,ENTITY_NO_CODE,REVIEW,1 entities missing ownership code,,,
322902,GEO CAPITAL,3022,institution,0.09,8,7,0,1,PARSER_GAP,REVIEW,1 entities with codes but no relationship type,,,
285158,"ZOE FINANCIAL, INC.",8452,institution,0,6,3,0,3,PARSER_GAP,REVIEW,3 entities with codes but no relationship type,,,
332305,NORTHCAPE CAPITAL,1580,institution,9.96,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $10.0B",,,
105690,TOCQUEVILLE ASSET MANAGEMENT LP,312,institution,9.66,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $9.7B",,,
106928,BRADLEY FOSTER & SARGENT INC,6282,institution,9.07,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $9.1B",,,
106114,GARDNER RUSSO & QUINN LLC,334,institution,9.05,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $9.0B",,,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,institution,8.99,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $9.0B",,,
105179,"D.F. DENT AND COMPANY, INC.",1706,institution,8.6,10,10,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $8.6B",,,
112758,"SIGNATUREFD, LLC",1014,institution,8.33,12,12,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $8.3B",,,
119278,"HAMLIN CAPITAL MANAGEMENT, LLC",1592,institution,8.33,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $8.3B",,,
2993,H.M. PAYSON,2270,institution,8.13,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $8.1B",,,
168219,"ORGEL WEALTH MANAGEMENT, LLC",6224,institution,8.06,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $8.1B",,,
291902,"APOLLON WEALTH MANAGEMENT, LLC",3567,institution,7.72,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.7B",,,
168652,RITHOLTZ WEALTH MANAGEMENT,8506,institution,7.7,28,28,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.7B",,,
106234,WEDGE CAPITAL MANAGEMENT LLP,7712,institution,7.65,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.7B",,,
125523,ALGERT GLOBAL LLC,854,institution,7.64,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.6B",,,
19258,"HARBOUR INVESTMENTS, INC.",4972,institution,7.57,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.6B",,,
105448,R M DAVIS INC,4310,institution,7.27,12,12,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.3B",,,
146019,CONFLUENCE INVESTMENT MANAGEMENT LLC,4286,institution,7.25,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.3B",,,
143567,"SMEAD CAPITAL MANAGEMENT, INC.",9981,institution,7.17,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.2B",,,
132330,"SIMON QUICK ADVISORS, LLC",308,institution,7.07,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $7.1B",,,
158508,"BATTERY GLOBAL ADVISORS, LLC",10548,institution,6.9,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.9B",,,
105088,"WEITZ INVESTMENT MANAGEMENT, INC.",10460,institution,6.83,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.8B",,,
111087,"KORNITZER CAPITAL MANAGEMENT, INC.",10645,institution,6.75,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.8B",,,
152622,EMPIRICAL WEALTH MANAGEMENT,7563,institution,6.7,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.7B",,,
147110,"EVENTIDE ASSET MANAGEMENT, LLC",7786,institution,6.43,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.4B",,,
110302,JMG FINANCIAL GROUP LTD,5694,institution,6.37,14,14,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.4B",,,
108347,NICHOLAS CO INC,8548,institution,6.08,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.1B",,,
157934,KENSICO CAPITAL MANAGEMENT CORP.,7785,institution,6.03,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.0B",,,
147662,CHICAGO PARTNERS INVESTMENT GROUP LLC,4334,institution,5.96,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $6.0B",,,
105466,"BECK, MACK & OLIVER LLC",2269,institution,5.91,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.9B",,,
135188,"EVANSON ASSET MANAGEMENT, LLC",4337,institution,5.91,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.9B",,,
109629,KCM INVESTMENT ADVISORS,9869,institution,5.85,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.9B",,,
106746,DISCIPLINED GROWTH INVESTORS INC,2236,institution,5.75,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.8B",,,
110692,SPC,9284,institution,5.66,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.7B",,,
160404,GMT CAPITAL CORP.,2356,institution,5.58,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.6B",,,
168978,ARMISTICE CAPITAL LLC,7794,institution,5.54,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.5B",,,
301152,"ATREIDES MANAGEMENT, LP",10624,institution,5.52,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.5B",,,
173527,HOSKING PARTNERS LLP,9150,institution,5.49,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.5B",,,
161005,ALTAROCK PARTNERS LP,3691,institution,5.41,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.4B",,,
105664,"TRUEPOINT, INC.",7066,institution,5.39,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.4B",,,
109143,"INDEX FUND ADVISORS, INC.",203,institution,5.33,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.3B",,,
159868,"VIVO CAPITAL, LLC",4341,institution,5.32,12,12,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.3B",,,
291699,METROPOLIS CAPITAL LIMITED,3084,institution,5.07,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.1B",,,
170912,CRESCENT GROVE ADVISORS,7833,institution,5.0,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.0B",,,
110489,"BECKER CAPITAL MANAGEMENT, INC.",6310,institution,4.98,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $5.0B",,,
131660,"AMERICAN ASSETS INVESTMENT MANAGEMENT, LLC",9249,institution,4.9,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.9B",,,
107517,SYM FINANCIAL ADVISORS,1620,institution,4.88,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.9B",,,
226755,"APPLIED FINANCE CAPITAL MANAGEMENT, LLC",7063,institution,4.86,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.9B",,,
125618,"KLINGMAN AND ASSOCIATES, LLC",7887,institution,4.84,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.8B",,,
170824,"QUANTBOT TECHNOLOGIES, LP",11145,institution,4.83,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.8B",,,
105056,STACEY BRAUN ASSOCIATES INC,2212,institution,4.82,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.8B",,,
109528,"MAINSTAY CAPITAL MANAGEMENT, LLC",2939,institution,4.8,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.8B",,,
172685,"CLEAR INVESTMENT RESEARCH, LLC",2203,institution,4.66,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.7B",,,
105153,"BOWEN, HANES & CO INC",6268,institution,4.62,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.6B",,,
106417,GLOBEFLEX CAPITAL LP,985,institution,4.56,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.6B",,,
157746,COOPER CREEK PARTNERS MANAGEMENT LLC,817,institution,4.52,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.5B",,,
108033,CLIFFORD SWAN INVESTMENT COUNSELORS,11191,institution,4.48,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.5B",,,
137312,"SENVEST MANAGEMENT, LLC",7878,institution,4.44,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.4B",,,
159894,"MAPLELANE CAPITAL, LLC",5734,institution,4.41,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.4B",,,
300095,SHAOLIN CAPITAL MANAGEMENT LLC,10655,institution,4.36,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.4B",,,
304237,VENTURE VISIONARY PARTNERS LLC,9887,institution,4.36,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.4B",,,
105276,SOUTHEASTERN ASSET MANAGEMENT INC.,4282,institution,4.33,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.3B",,,
298079,AARON WEALTH ADVISORS,3708,institution,4.29,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.3B",,,
104947,"DONALD SMITH & CO., INC.",10583,institution,4.26,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.3B",,,
110770,"HENNESSY ADVISORS, INC.",853,institution,4.25,12,12,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.3B",,,
287792,TAIKO,7018,institution,4.25,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.2B",,,
334219,"WGI DM, LLC",4232,institution,4.25,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.2B",,,
161566,MILLSTREET CAPITAL MANAGEMENT LLC,6324,institution,4.13,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.1B",,,
167173,SACHEM HEAD CAPITAL MANAGEMENT LP,5643,institution,4.12,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.1B",,,
164666,"CORNERSTONE WEALTH MANAGEMENT, LLC",2985,institution,4.08,12,12,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.1B",,,
140522,"TWIN FOCUS CAPITAL PARTNERS, LLC",7007,institution,4.05,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.0B",,,
126992,YALE CAPITAL CORP.,7651,institution,4.04,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.0B",,,
110929,CG ADVISORY SERVICES,6375,institution,4.02,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.0B",,,
124729,"CARDINAL CAPITAL MANAGEMENT, INC.",3075,institution,4.02,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.0B",,,
291194,"TEAM HEWINS, LLC",1614,institution,3.97,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.0B",,,
111042,WILLIS INVESTMENT COUNSEL INC,10495,institution,3.95,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $4.0B",,,
105471,OBERWEIS ASSET MANAGEMENT INC,7916,institution,3.94,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
167121,"ECOR1 CAPITAL, LLC",3635,institution,3.91,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
107930,ARGENT CAPITAL MANAGEMENT LLC,9980,institution,3.9,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
128450,"CHANNING CAPITAL MANAGEMENT, LLC",4392,institution,3.9,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
111295,"SAND HILL GLOBAL ADVISORS, LLC",7800,institution,3.88,14,14,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
136713,"CYRUS CAPITAL PARTNERS, L.P.",7597,institution,3.87,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
105899,TIMUCUAN ASSET MANAGEMENT INC,2226,institution,3.86,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
110397,ZWJ INVESTMENT COUNSEL INC,7616,institution,3.86,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
288863,ARKADIOS WEALTH ADVISORS,10656,institution,3.86,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.9B",,,
104855,SALEM INVESTMENT COUNSELORS INC,5685,institution,3.84,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.8B",,,
111273,"THE WELCH GROUP, LLC",1674,institution,3.68,12,12,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.7B",,,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,institution,3.65,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.7B",,,
105098,BARKSDALE INVESTMENT MANAGEMENT,8475,institution,3.63,10,10,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.6B",,,
116574,SAGE FINANCIAL GROUP INC.,3051,institution,3.62,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.6B",,,
163427,SPRUCE HOUSE INVESTMENT MANAGEMENT LLC,3721,institution,3.55,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.6B",,,
108147,DEARBORN PARTNERS L.L.C.,2990,institution,3.53,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.5B",,,
166102,"ELECTRON CAPITAL PARTNERS, LLC",265,institution,3.53,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.5B",,,
158282,"ADVISORY ALPHA, LLC",5059,institution,3.47,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.5B",,,
594,"MOORS & CABOT, INC",908,institution,3.44,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.4B",,,
155733,"FLAGSHIP HARBOR ADVISORS, LLC",244,institution,3.42,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.4B",,,
104545,HENSSLER FINANCIAL,8531,institution,3.4,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.4B",,,
109392,TANDEM INVESTMENT ADVISORS INC,913,institution,3.36,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.4B",,,
105051,NORTHEAST INVESTMENT MANAGEMENT INC,3584,institution,3.27,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.3B",,,
287617,INVENOMIC CAPITAL MANAGEMENT LP,7836,institution,3.21,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.2B",,,
112379,SOUND SHORE MANAGEMENT INC,7700,institution,3.2,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.2B",,,
139173,WFM ASIA (BVI) LIMITED,4893,institution,3.2,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.2B",,,
169576,VENTURI PRIVATE WEALTH,1692,institution,3.18,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.2B",,,
109698,EVENSKY & KATZ/FOLDES WEALTH MANAGEMENT,10465,institution,3.13,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.1B",,,
106489,NORTH STAR ASSET MANAGEMENT INC,861,institution,3.08,16,16,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.1B",,,
173841,"CAPTION MANAGEMENT, LLC",5093,institution,3.07,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.1B",,,
283930,EQUITY INVESTMENT CORP,6377,institution,3.05,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.1B",,,
111033,PITTENGER & ANDERSON INC,11139,institution,3.03,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
159347,"ALPHA CUBED INVESTMENTS, LLC",1690,institution,3.03,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
158671,"SEAFARER CAPITAL PARTNERS, LLC",11173,institution,3.02,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
164109,ADVISOR RESOURCE COUNCIL,2298,institution,3.02,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
105123,BAXTER CAPITAL MANAGEMENT INC,821,institution,2.98,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
110226,SOL CAPITAL MANAGEMENT CO,3590,institution,2.98,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
107890,"LEAVELL INVESTMENT MANAGEMENT, INC.",7655,institution,2.97,14,14,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $3.0B",,,
143750,BIRCH HILL INVESTMENT ADVISORS LLC,3720,institution,2.95,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
169579,"CASDIN CAPITAL, LLC",9872,institution,2.94,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
105653,BEDEL FINANCIAL CONSULTING INC,7868,institution,2.92,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
106019,ROFFMAN MILLER ASSOCIATES INC,1669,institution,2.9,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
129614,SMITH SALLEY WEALTH MANAGEMENT,7918,institution,2.89,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
107118,STALEY CAPITAL ADVISERS INC,7820,institution,2.88,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
111458,COOPER MCMANUS,10470,institution,2.85,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.9B",,,
123898,"VALLEY FORGE INVESTMENT CONSULTANTS, INC.",4912,institution,2.84,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.8B",,,
159388,BALTIMORE-WASHINGTON FINANCIAL ADVISORS,9306,institution,2.83,3,3,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.8B",,,
328039,GLOBALT INVESTMENTS,7812,institution,2.81,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.8B",,,
174336,"BARWICK & PARTNERS, INC.",5143,institution,2.77,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.8B",,,
312557,LEEWARD INVESTMENTS,10507,institution,2.75,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.8B",,,
107563,GHP INVESTMENT ADVISORS INC,1525,institution,2.72,11,11,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
142820,"GREENWICH WEALTH MANAGEMENT, LLC",839,institution,2.71,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
297693,"SYSTEMATIC ALPHA INVESTMENTS, LLC",6964,institution,2.71,1,1,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
138240,"MITCHELL, MCLEOD, PUGH & WILLIAMS, INC.",7832,institution,2.7,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
3711,"WATERS, PARKERSON & CO., LLC",4379,institution,2.69,6,6,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
120990,CERTIFIED ADVISORY CORP,888,institution,2.67,2,2,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
110145,"RETIREMENT INCOME SOLUTIONS, INC.",9965,institution,2.66,7,7,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
129609,"THOMPSON INVESTMENT MANAGEMENT, INC.",5634,institution,2.66,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
281263,"ADAMS DIVERSIFIED EQUITY FUND, INC.",2961,institution,2.66,9,9,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.7B",,,
172379,COUNTERPOINT FUNDS,2396,institution,2.63,4,4,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.6B",,,
148836,"GIBSON CAPITAL, LLC",5104,institution,2.62,8,8,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.6B",,,
109001,CAPITAL COUNSEL LLC,5082,institution,2.6,5,5,0,0,INDIVIDUAL_ONLY_MIDSIZE,FLAG,"Only individuals, AUM $2.6B",,,
